parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,failed_audio,failed_images,failed_video,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timeout,timepassed_mins,timestamp,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
67c1a72590fcbf99458bb1f2,oX2646KlxgkMBErtBZ25,No,,0.7196969696969697,,,,2.3,r,,,,,,,3,,,,,720,67c1a72590fcbf99458bb1f2,,0.0-8.0-1.0-0.0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,68177c13d1b52bcaa1789b37,"<div style=""font-size:60px;"">+</div>",,,,,,,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,fixation,,,,,581816,,9.80,2025-05-04 15:30:36.395000+00:00,234,html-keyboard-response,,,,,,,,1280
67c1a72590fcbf99458bb1f2,oXvahdMHzzgXB0BzN8Nj,No,0.875,0.7196969696969697,True,,,2.3,r,True,True,False,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1577).jpg,0.0-7.0-10.0-0.7,0,True,True,1,False,True,True,False,True,True,True,3,3,4,,0,,,1,,,,1,j,,1280,68177c13d1b52bcaa1789b37,images/1 (1577).jpg,Dn+1,Dn,,19,19,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,8,8,1,349,549504,,9.26,2025-05-04 15:30:36.395000+00:00,210,image-keyboard-response,1,1,1,"current target, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,oZ6swktQFCwm2JKFtJJG,No,0.7194719471947196,0.7196969696969697,,,,2.3,r,True,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (776).jpg,0.0-22.0-1.0-0.2,0,True,,1,False,,False,False,,False,False,,0,0,7,6,,,1,,,,1,f,,1152,68177c13d1b52bcaa1789b37,images/1 (776).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,303,1852771,,30.98,2025-05-04 15:30:53.811000+00:00,1068,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,oZyPFNRJ0f5mniGL0s1O,No,0.6985981308411215,0.7196969696969697,,,,2.3,r,False,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1779).jpg,0.0-24.0-1.0-0.31,0,True,,1,False,,False,False,,False,False,,0,0,9,9,,,1,,,,0,j,,493,68177c13d1b52bcaa1789b37,images/1 (1779).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,428,1958360,,32.74,2025-05-04 15:30:53.811000+00:00,1193,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,oqsMRRKHav3rSHwnxACn,No,0.7614678899082569,0.7196969696969697,,,,2.3,r,True,,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2072).jpg,0.0-18.0-1.0-0.0,0,True,,1,True,,True,False,,True,False,,4,0,3,0,,,,,,,1,j,,594,68177c13d1b52bcaa1789b37,images/1 (2072).jpg,,B,,,30,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,27,0,109,1672773,,27.98,2025-05-04 15:30:45.764000+00:00,874,image-keyboard-response,,,,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,oubIVNlTKJcZH8rZAHAN,No,0.7205882352941179,0.7196969696969697,,,,2.3,r,False,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1576).jpg,0.0-22.0-1.0-0.39,0,True,,1,False,,False,False,,False,False,,0,0,7,6,,,1,,,,0,j,,532,68177c13d1b52bcaa1789b37,images/1 (1576).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,340,1885205,,31.52,2025-05-04 15:30:53.811000+00:00,1105,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,owmpdE2iAs8iObZb4AH4,No,0.9,0.7196969696969697,True,,,2.3,r,True,True,True,,f,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2019).jpg,0.0-10.0-10.0-0.9,0,True,True,1,False,False,False,False,True,True,True,6,6,7,9,0,,,1,,,,1,f,,1083,68177c13d1b52bcaa1789b37,images/1 (2019).jpg,Fnn+1,Fnn,,0,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,10,10,20,399,972362,,16.31,2025-05-04 15:30:36.395000+00:00,440,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,p0jnEbHNe7bysmlvW7wQ,No,,0.7196969696969697,,,,2.3,r,,,,,,,3,,,,,720,67c1a72590fcbf99458bb1f2,,0.0-8.0-5.0-0.2,0,,,1,,,,,,,,4,,,,,,,,,3,,,,,,68177c13d1b52bcaa1789b37,4,,,4,,,,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,56,digitPresentation,,,,,656499,,11.05,2025-05-04 15:30:36.395000+00:00,269,html-keyboard-response,,,,,,,,1280
67c1a72590fcbf99458bb1f2,p1GztcBpZmFt5QfHD1u4,No,0.689795918367347,0.7196969696969697,,,,2.3,r,True,False,False,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (385).jpg,0.0-25.0-1.0-0.45,0,True,,1,True,,True,False,,True,True,,7,8,10,0,,,,,,,1,j,,1293,68177c13d1b52bcaa1789b37,images/1 (385).jpg,,Dn,,,8,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,3,2,490,2012074,,33.64,2025-05-04 15:30:53.811000+00:00,1255,image-keyboard-response,,,,"current target, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,p1lRn6PoNtz5SmKc4YDM,No,0.7076923076923077,0.7196969696969697,,,,2.3,r,True,,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2090).jpg,0.0-23.0-1.0-0.41,0,True,,1,True,,True,False,,True,False,,10,0,8,0,,,,,,,1,j,,298,68177c13d1b52bcaa1789b37,images/1 (2090).jpg,,B,,,13,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,13,0,390,1928136,,32.24,2025-05-04 15:30:53.811000+00:00,1155,image-keyboard-response,,,,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,p24iFniFgS8IssKFBzq2,No,0.6981566820276498,0.7196969696969697,,,,2.3,r,True,,,,j,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (937).jpg,0.0-24.0-1.0-0.37,0,True,,1,True,,True,False,,False,False,,1,0,9,0,,,,,,,1,j,,633,68177c13d1b52bcaa1789b37,images/1 (937).jpg,,A,,,6,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,434,1963736,,32.83,2025-05-04 15:30:53.811000+00:00,1199,image-keyboard-response,,,,"studied only, not in trial",,,,1280
67c1a72590fcbf99458bb1f2,p39jTrtmIQNprUv95I74,No,0.8,0.7196969696969697,True,,,2.3,r,True,,True,,f,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2094).JPG,0.0-6.0-10.0-0.4,0,True,False,1,False,False,True,False,True,False,True,2,1,2,,0,,,2,,,,1,f,,932,68177c13d1b52bcaa1789b37,images/1 (2094).JPG,Cn,Cn,,0,29,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,5,0,5,9,410762,,6.95,2025-05-04 15:30:36.395000+00:00,131,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,1280
67c1a72590fcbf99458bb1f2,pEgAwCyWKqFYolyA7gct,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1740).jpg,0.0-7.0-2.0-0.15,0,True,True,1,,True,True,False,True,True,False,3,3,0,9,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (1740).jpg,B,B,,16,16,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,10,10,0,404,471428,,7.96,2025-05-04 15:30:36.395000+00:00,174,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,pFiEmjFxkax9TI9bKMRC,No,0.6666666666666666,0.7196969696969697,True,,,2.3,r,True,True,True,,f,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1254).jpg,0.0-13.0-10.0-0.8,0,True,True,1,False,False,False,False,True,True,True,9,9,10,1,0,,,1,,,,1,f,,839,68177c13d1b52bcaa1789b37,images/1 (1254).jpg,Fnn+1,Fnn,,0,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,9,9,21,13,1387073,,23.22,2025-05-04 15:30:45.764000+00:00,667,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,pGJFrZJ5QD6ZvACq9PoD,No,0.7230046948356808,0.7196969696969697,,,,2.3,r,True,,,,j,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1399).jpg,0.0-20.0-1.0-0.8,0,True,,1,True,,True,False,,False,False,,10,0,5,0,,,,,,,1,j,,575,68177c13d1b52bcaa1789b37,images/1 (1399).jpg,,A,,,3,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,213,1771557,,29.63,2025-05-04 15:30:45.764000+00:00,978,image-keyboard-response,,,,"studied only, not in trial",,,,1280
67c1a72590fcbf99458bb1f2,pHjnCc35MIFg3qsdzUsW,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (901).jpg,0.0-8.0-2.0-0.21,0,True,True,1,,True,True,False,False,False,False,4,4,0,9,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (901).jpg,A,A,,22,22,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,0,0,0,419,628287,,10.58,2025-05-04 15:30:36.395000+00:00,256,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1280
67c1a72590fcbf99458bb1f2,pJSYmrzNYuS9G1C9iMcP,No,0.7391304347826086,0.7196969696969697,,,,2.3,r,False,,,,j,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (623).jpg,0.0-17.0-1.0-0.8,0,True,,1,True,,True,False,,False,False,,5,0,2,0,,,,,,,0,f,,801,68177c13d1b52bcaa1789b37,images/1 (623).jpg,,A,,,25,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,69,1633852,,27.34,2025-05-04 15:30:45.764000+00:00,834,image-keyboard-response,,,,"studied only, not in trial",,,,1280
67c1a72590fcbf99458bb1f2,pVcOt1LTuwBFypJwXF3T,No,1,0.7196969696969697,False,,,2.3,r,True,True,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (150).jpg,0.0-10.0-10.0-0.0,0,True,True,1,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,1,j,,891,68177c13d1b52bcaa1789b37,images/1 (150).jpg,B,B,,8,8,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,1,1,0,242,962885,,16.15,2025-05-04 15:30:36.395000+00:00,431,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,pWaOeZtLYng8WiMhhr1x,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2334).jpg,0.0-5.0-2.0-0.24,0,True,True,1,,True,True,False,False,False,False,1,1,0,8,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (2334).jpg,A,A,,25,25,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,0,0,0,374,195307,,3.36,2025-05-04 15:30:36.395000+00:00,31,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1280
67c1a72590fcbf99458bb1f2,patVJ1h0CxKZ7viZv1DX,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1585).jpg,0.0-7.0-2.0-0.3,0,True,True,1,,True,True,False,False,False,False,3,3,0,3,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (1585).jpg,A,A,,4,4,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,0,0,0,119,446048,,7.54,2025-05-04 15:30:36.395000+00:00,162,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1280
67c1a72590fcbf99458bb1f2,pfhpd6kt7fL20L5sdeEW,No,0.6924829157175398,0.7196969696969697,,,,2.3,r,False,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1188).jpg,0.0-24.0-1.0-0.42,0,True,,1,False,,False,False,,False,False,,0,0,9,0,,,1,,,,0,j,,416,68177c13d1b52bcaa1789b37,images/1 (1188).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,439,1967533,,32.90,2025-05-04 15:30:53.811000+00:00,1204,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,phh3Q3opnzyTrAM7Draf,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1347).jpg,0.0-9.0-2.0-0.8,0,False,True,1,,True,True,False,True,True,False,5,5,0,,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (1347).jpg,B,B,,9,9,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,2,2,0,0,740320,,12.44,2025-05-04 15:30:36.395000+00:00,319,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,podXCD58qjAEhIPNh2eM,No,0.5,0.7196969696969697,True,,,2.3,r,True,False,True,,f,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1866).jpg,0.0-12.0-10.0-0.3,0,False,False,1,False,False,False,False,True,False,True,8,7,8,,0,,,2,,,,1,f,,1718,68177c13d1b52bcaa1789b37,images/1 (1866).jpg,Fnn,Fnn,,0,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,4,0,4,0,1240990,,20.79,2025-05-04 15:30:45.764000+00:00,586,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,1280
67c1a72590fcbf99458bb1f2,ptC4vxeu1GycpS6EDcaS,No,0.7265625,0.7196969696969697,,,,2.3,r,False,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (335).jpg,0.0-18.0-1.0-0.19,0,True,,1,False,,False,False,,False,False,,0,0,3,3,,,1,,,,0,j,,944,68177c13d1b52bcaa1789b37,images/1 (335).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,128,1693648,,28.33,2025-05-04 15:30:45.764000+00:00,893,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,ptsjD9IqzqStXZT36blT,No,,0.7196969696969697,,,,2.3,r,,,,,,,3,,,,,720,67c1a72590fcbf99458bb1f2,,0.0-11.0-9.0-0.0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,68177c13d1b52bcaa1789b37,"<div style=""font-size:60px;"">+</div>",,,,,,,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,fixation,,,,,1095801,,18.37,2025-05-04 15:30:45.764000+00:00,506,html-keyboard-response,,,,,,,,1280
67c1a72590fcbf99458bb1f2,pyBcrdkAvjh6bjriqcbG,No,0.7291666666666666,0.7196969696969697,,,,2.3,r,True,True,False,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1499).jpg,0.0-17.0-1.0-0.35,0,True,,1,True,,True,False,,True,True,,2,3,2,0,,,,,,,1,j,,821,68177c13d1b52bcaa1789b37,images/1 (1499).jpg,,Dn,,,11,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,1,16,96,1660185,,27.77,2025-05-04 15:30:45.764000+00:00,861,image-keyboard-response,,,,"current target, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,q0Y4EIAYh7RNDD5lJqoE,No,0.6997578692493946,0.7196969696969697,,,,2.3,r,True,,True,,j,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (101).jpg,0.0-24.0-1.0-0.16,0,True,,1,True,,True,False,,False,True,,4,5,9,0,,,,,,,1,j,,463,68177c13d1b52bcaa1789b37,images/1 (101).jpg,,Cn,,,26,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,29,413,1947248,,32.56,2025-05-04 15:30:53.811000+00:00,1178,image-keyboard-response,,,,"studied only, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,q3S7ZwNvn1AlEBc3WjZX,No,0.698744769874477,0.7196969696969697,,,,2.3,r,True,False,True,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (6).JPG,0.0-20.0-1.0-0.34,0,True,,1,True,,True,False,,True,True,,2,3,5,0,,,,,,,1,j,,814,68177c13d1b52bcaa1789b37,images/1 (6).JPG,,Dn,,,19,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,17,22,239,1796687,,30.05,2025-05-04 15:30:53.811000+00:00,1004,image-keyboard-response,,,,"current target, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,qBWITYjOe9nunHV6lh25,No,0.3333333333333333,0.7196969696969697,False,,,2.3,r,True,True,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (215).jpg,0.0-12.0-10.0-0.2,0,True,True,1,False,True,True,False,True,True,False,8,8,False,,0,,,1,,,,1,j,,865,68177c13d1b52bcaa1789b37,images/1 (215).jpg,B,B,,5,5,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,3,3,0,287,1239166,,20.76,2025-05-04 15:30:45.764000+00:00,585,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,qMfAXoaePpLp3hQlR1vH,No,,0.7196969696969697,,,,2.3,r,,,,,,,3,,,,,720,67c1a72590fcbf99458bb1f2,,0.0-5.0-5.0-0.2,0,,,1,,,,,,,,1,,,,,,,,,3,,,,,,68177c13d1b52bcaa1789b37,9,,,9,,,,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,53,digitPresentation,,,,,217164,,3.72,2025-05-04 15:30:36.395000+00:00,41,html-keyboard-response,,,,,,,,1280
67c1a72590fcbf99458bb1f2,qPaGox9DGeIE0sVcgtrx,No,,0.7196969696969697,,,,2.3,r,,,,,,,3,,,,,720,67c1a72590fcbf99458bb1f2,,0.0-8.0-9.0-0.0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,68177c13d1b52bcaa1789b37,"<div style=""font-size:60px;"">+</div>",,,,,,,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,fixation,,,,,685012,,11.52,2025-05-04 15:30:36.395000+00:00,278,html-keyboard-response,,,,,,,,1280
67c1a72590fcbf99458bb1f2,qRSDimTO78yV1gwOpuRM,No,0.7777777777777778,0.7196969696969697,False,,,2.3,r,True,True,,,f,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1036).jpg,0.0-7.0-10.0-0.17,0,True,True,1,False,False,False,False,True,True,False,3,3,False,5,0,,,1,,,,1,f,,1264,68177c13d1b52bcaa1789b37,images/1 (1036).jpg,Fn+1,Fn,,0,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,18,18,0,211,561187,,9.46,2025-05-04 15:30:36.395000+00:00,220,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,qT9Zne26e9yrabasX36y,No,0.70625,0.7196969696969697,,,,2.3,r,False,,True,,j,T_nontarget,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (112).jpg,0.0-19.0-1.0-0.3,0,True,,1,True,,True,False,,False,True,,6,7,4,0,,,,,,,0,f,,820,68177c13d1b52bcaa1789b37,images/1 (112).jpg,,Cn,,,21,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,26,160,1722283,,28.81,2025-05-04 15:30:45.764000+00:00,925,image-keyboard-response,,,,"studied only, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,qau124Zfv5OOJErYQCVA,No,0.6988416988416989,0.7196969696969697,,,,2.3,r,True,,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (441).jpg,0.0-21.0-1.0-0.6,0,True,,1,True,,True,False,,True,False,,4,0,6,0,,,,,,,1,j,,727,68177c13d1b52bcaa1789b37,images/1 (441).jpg,,B,,,21,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,12,0,259,1815120,,30.36,2025-05-04 15:30:53.811000+00:00,1024,image-keyboard-response,,,,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,qdHvm9c395mGrtpnFB8C,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (2072).jpg,0.0-8.0-2.0-0.29,0,True,True,1,,True,True,False,True,True,False,4,4,0,3,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (2072).jpg,B,B,,30,30,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,27,27,0,109,645210,,10.86,2025-05-04 15:30:36.395000+00:00,264,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,qfjBfg6iwEF7b7fS0NUA,No,0.5,0.7196969696969697,False,,,2.3,r,True,True,,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (375).jpg,0.0-13.0-10.0-0.1,0,True,True,1,False,True,True,False,True,True,False,9,9,False,,0,,,1,,,,1,j,,1047,68177c13d1b52bcaa1789b37,images/1 (375).jpg,B,B,,11,11,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,2,2,0,361,1380264,,23.11,2025-05-04 15:30:45.764000+00:00,660,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,qhct8oGe4sOAPLY26fHS,No,0.7086092715231788,0.7196969696969697,,,,2.3,r,True,False,False,,j,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1383).jpg,0.0-18.0-1.0-0.42,0,True,,1,True,,True,False,,True,True,,1,2,3,0,,,,,,,1,j,,615,68177c13d1b52bcaa1789b37,images/1 (1383).jpg,,Dn,,,20,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,1,25,151,1713822,,28.67,2025-05-04 15:30:45.764000+00:00,916,image-keyboard-response,,,,"current target, in next trial",,,,1280
67c1a72590fcbf99458bb1f2,qmAmE2SIifKRCVdb7oxt,No,0.6845493562231759,0.7196969696969697,,,,2.3,r,False,,,,f,F,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (156).jpg,0.0-25.0-1.0-0.21,0,True,,1,False,,False,False,,False,False,,0,0,10,9,,,1,,,,0,j,,503,68177c13d1b52bcaa1789b37,images/1 (156).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,0,0,466,1988475,,33.25,2025-05-04 15:30:53.811000+00:00,1231,image-keyboard-response,,,,final Foil,,,,1280
67c1a72590fcbf99458bb1f2,qmoV0QS9M8gLwMGhvHAQ,No,0.7194570135746606,0.7196969696969697,,,,2.3,r,False,,,,j,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (916).jpg,0.0-20.0-1.0-0.16,0,True,,1,True,,False,False,,True,False,,2,False,5,2,,,,,,,0,f,,778,68177c13d1b52bcaa1789b37,images/1 (916).jpg,,Fn,,,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,finalTest,,9,0,221,1778849,,29.75,2025-05-04 15:30:45.764000+00:00,986,image-keyboard-response,,,,"tested only, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,qrwEZrEsMVBrudSXfFSH,No,0.7142857142857143,0.7196969696969697,True,,,2.3,r,False,,False,,f,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1328).jpg,0.0-6.0-10.0-0.6,0,True,False,1,False,False,True,False,True,False,True,2,1,2,,0,,,2,,,,0,j,,731,68177c13d1b52bcaa1789b37,images/1 (1328).jpg,Cn,Cn,,0,15,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,7,0,7,22,412306,,6.98,2025-05-04 15:30:36.395000+00:00,133,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,1280
67c1a72590fcbf99458bb1f2,qtHFejPrhY4Ey8ZusFCZ,No,,0.7196969696969697,False,,,2.3,r,,,,,,T_target,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1632).jpg,0.0-13.0-2.0-0.24,0,False,True,1,,True,True,False,True,True,False,9,9,0,,0,,,1,,,,,,,,68177c13d1b52bcaa1789b37,images/1 (1632).jpg,B,B,,25,25,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initial_study,22,22,0,0,1326668,,22.22,2025-05-04 15:30:45.764000+00:00,639,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1280
67c1a72590fcbf99458bb1f2,qzsATn5D1VnMBgwLpcge,No,0.8181818181818182,0.7196969696969697,True,,,2.3,r,True,True,False,,f,T_foil,3,,,,,720,67c1a72590fcbf99458bb1f2,1 (1386).jpg,0.0-8.0-10.0-0.21,0,True,True,1,False,False,False,False,True,True,True,4,4,5,10,0,,,1,,,,1,f,,882,68177c13d1b52bcaa1789b37,images/1 (1386).jpg,Fnn+1,Fnn,,0,0,0,6814acf7a2b0960317ac048d,67c1a72590fcbf99458bb1f2,,,initialTest_response,22,22,12,484,708304,,11.91,2025-05-04 15:30:36.395000+00:00,300,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1280
