parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
tttttt,ejF1rBf088ADqHOAZiMs,,0,,,,,2,r,False,,,,j,T_target,3,,1306,tttttt,1 (2027).jpg,0.0-23.0-1.0-0.33,1,True,,0,True,,True,False,,True,False,,4,0,8,0,,,,,,,0,,,,,images/1 (2027).jpg,,B,,,30,0,,tttttt,,,finalTest,,23,0,382,24929,0.43,1147,image-keyboard-response,,,,"current target, not in next trial",,,,885
tttttt,epHPM2q12uy93EEoL49n,,,,,,,2,r,,,,,,,3,,1306,tttttt,,0.0-12.0-5.0-0.2,1,,,0,,,,,,,,8,,,,,,,,,3,,,,,,,4,,,4,,,,,tttttt,,44,digitPresentation,,,,,17060,0.29,573,html-keyboard-response,,,,,,,,885
tttttt,evgKb2hB4wgVpyx82IHN,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1306,tttttt,1 (112).jpg,0.0-25.0-1.0-0.7,1,True,,0,True,,True,False,,False,False,,9,0,10,0,,,,,,,0,,,,,images/1 (112).jpg,,A,,,17,0,,tttttt,,,finalTest,,0,0,452,25757,0.44,1217,image-keyboard-response,,,,"studied only, not in trial",,,,885
tttttt,ewuTxv6A5Bf7XTCOmJ4U,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1306,tttttt,1 (1144).jpg,0.0-10.0-10.0-0.25,1,True,False,0,False,False,False,False,True,False,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (1144).jpg,Fnn,Fnn,,0,0,0,,tttttt,,,initialTest_response,26,0,26,420,15340,0.27,456,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,885
tttttt,ex1cC7gNwIFbVJRsm7wi,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,tttttt,1 (788).jpg,0.0-10.0-2.0-0.27,1,True,True,0,,True,True,False,False,False,False,6,6,0,2,0,,,1,,,,,,,,,images/1 (788).jpg,A,A,,28,28,0,,tttttt,,,initial_study,0,0,0,98,14558,0.25,414,image-keyboard-response,1,0,0,"studied only, not in trial",,,,885
tttttt,ezAouPIekfJHFM7I16VI,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (1279).jpg,0.0-24.0-1.0-0.21,1,True,,0,False,,False,False,,False,False,,0,0,9,2,,,1,,,,0,,,,,images/1 (1279).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,418,25349,0.43,1183,image-keyboard-response,,,,final Foil,,,,885
tttttt,f160EYgCvluCUGnhh1Lv,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (671).jpg,0.0-22.0-1.0-0.13,1,True,,0,False,,False,False,,False,False,,0,0,7,7,,,1,,,,0,,,,,images/1 (671).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,314,24095,0.41,1079,image-keyboard-response,,,,final Foil,,,,885
tttttt,f85wzDWuUEDkBa2goB3u,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (1698).jpg,0.0-25.0-1.0-0.24,1,True,,0,False,,False,False,,False,False,,0,0,10,3,,,1,,,,0,,,,,images/1 (1698).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,469,25955,0.44,1234,image-keyboard-response,,,,final Foil,,,,885
tttttt,fCM6R3HdV4Vsg1raoVqH,,0,,,,,2,r,False,False,False,,j,T_foil,3,,1306,tttttt,1 (2064).jpg,0.0-20.0-1.0-0.29,1,True,,0,True,,False,False,,True,True,,1,2,5,1,,,,,,,0,,,,,images/1 (2064).jpg,,Fnn,,,0,0,,tttttt,,,finalTest,,13,6,234,23109,0.40,999,image-keyboard-response,,,,"tested only, in next trial",,,,885
tttttt,fFw5T54B5vpQTB2kMEbZ,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,tttttt,1 (1920).jpg,0.0-13.0-2.0-0.17,1,True,True,0,,True,True,False,False,False,False,9,9,0,7,0,,,1,,,,,,,,,images/1 (1920).jpg,A,A,,18,18,0,,tttttt,,,initial_study,0,0,0,334,18064,0.31,632,image-keyboard-response,1,0,0,"studied only, not in trial",,,,885
tttttt,fHTGGAmTBtsd9uzblHWr,,0,,,,,2,r,False,,,,j,T_target,3,,1306,tttttt,1 (984).jpg,0.0-21.0-1.0-0.36,1,True,,0,True,,True,False,,True,False,,3,0,6,0,,,,,,,0,,,,,images/1 (984).jpg,,B,,,3,0,,tttttt,,,finalTest,,28,0,289,23791,0.41,1054,image-keyboard-response,,,,"current target, not in next trial",,,,885
tttttt,fJOYIh8AjA9eXduDGUzS,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (971).jpg,0.0-20.0-1.0-0.35,1,True,,0,False,,False,False,,False,False,,0,0,5,9,,,1,,,,0,,,,,images/1 (971).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,240,23191,0.40,1005,image-keyboard-response,,,,final Foil,,,,885
tttttt,fS0hilcuBQKDbsVcjA1Z,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1306,tttttt,1 (940).jpg,0.0-22.0-1.0-0.10,1,True,,0,True,,True,False,,False,False,,10,0,7,0,,,,,,,0,,,,,images/1 (940).jpg,,Cn,,,1,0,,tttttt,,,finalTest,,0,0,311,24061,0.41,1076,image-keyboard-response,,,,"studied only, in next trial",,,,885
tttttt,fWpF7lnGhqWWcrJ3FY1X,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,tttttt,1 (1413).jpg,0.0-8.0-10.0-0.7,1,True,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (1413).jpg,B,B,,8,8,0,,tttttt,,,initialTest_response,8,8,0,16,12473,0.22,286,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
tttttt,fXFb2qhvZPSsquQ99VdN,,0,,,,,2,r,False,,,,j,T_target,3,,1306,tttttt,1 (701).jpg,0.0-17.0-1.0-0.1,1,True,,0,True,,True,False,,True,False,,8,0,2,0,,,,,,,0,,,,,images/1 (701).jpg,,B,,,24,0,,tttttt,,,finalTest,,29,0,62,21051,0.36,827,image-keyboard-response,,,,"current target, not in next trial",,,,885
tttttt,fbbJFoN8I28ZOE7R2GVo,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (1151).jpg,0.0-18.0-1.0-0.33,1,True,,0,False,,False,False,,False,False,,0,0,3,3,,,1,,,,0,,,,,images/1 (1151).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,142,22004,0.38,907,image-keyboard-response,,,,final Foil,,,,885
tttttt,fdaY1SSZUvrSSgKy5r4B,,,,False,,,2,r,,,,,,T_target,3,,1728,tttttt,1 (2299).jpg,0.0-5.0-2.0-0.28,0,True,True,0,,True,True,False,True,True,False,1,1,0,10,0,,,1,,,,,,,,,images/1 (2299).jpg,B,B,,29,29,0,,tttttt,,,initial_study,19,19,0,462,7796,0.14,35,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
tttttt,fh1qD9tlZwetJEeX6JXm,,,,,,,2,r,False,,,44,,,3,,1306,tttttt,,0.0-14.0-6.0-0.0-0.0,1,,,0,,,,,,,,,,,,,,,,,,,,"{'answer': 'Skipped after 0.01 seconds', 'question': ""Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>""}",Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>,,,,,,,,,,,tttttt,,,answer_counting,,,,,19568,0.34,731,survey-text,,,,,,,,885
tttttt,fi23XrieAum3j1TTO9E6,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (31).jpg,0.0-21.0-1.0-0.1,1,True,,0,False,,False,False,,False,False,,0,0,6,0,,,1,,,,0,,,,,images/1 (31).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,254,23355,0.40,1019,image-keyboard-response,,,,final Foil,,,,885
tttttt,fkR7CNqeyYX1zMj8iwJE,,0,,,,,2,r,False,,,,j,T_foil,3,,1306,tttttt,1 (364).jpg,0.0-20.0-1.0-0.33,1,True,,0,True,,False,False,,True,False,,1,False,5,1,,,,,,,0,,,,,images/1 (364).jpg,,Fn,,,0,0,,tttttt,,,finalTest,,24,0,238,23161,0.40,1003,image-keyboard-response,,,,"tested only, not in next trial",,,,885
tttttt,fqlMjbgA1Yee9Rc4XNwb,,,,False,,,2,r,,,,,,T_target,3,,1306,tttttt,1 (2260).jpg,0.0-14.0-2.0-0.1,1,True,True,0,,True,True,False,True,True,False,10,10,0,5,0,,,1,,,,,,,,,images/1 (2260).jpg,B,B,,2,2,0,,tttttt,,,initial_study,1,1,0,206,19115,0.33,692,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
tttttt,fuAsshaW6GhrYlXB9TyG,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1306,tttttt,1 (1791).jpg,0.0-12.0-10.0-0.24,1,True,False,0,False,False,True,False,True,True,True,8,7,8,,0,,,2,,,,0,,,,,images/1 (1791).jpg,Dn,Dn,,0,4,0,,tttttt,,,initialTest_response,25,4,25,148,17709,0.31,607,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,885
tttttt,fuPJ0XATgP2kRcSzTMf4,,,,,,,2,r,,,,,,,3,,1306,tttttt,,0.0-13.0-5.0-0.2,1,,,0,,,,,,,,9,,,,,,,,,3,,,,,,,7,,,7,,,,,tttttt,,54,digitPresentation,,,,,18260,0.31,649,html-keyboard-response,,,,,,,,885
tttttt,fyySPboBojjLilEW9yS7,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (1283).jpg,0.0-16.0-1.0-0.48,1,True,,0,False,,False,False,,False,False,,0,0,1,6,,,1,,,,0,,,,,images/1 (1283).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,49,20896,0.36,814,image-keyboard-response,,,,final Foil,,,,885
tttttt,g0bGeYtBOoupzFPeaSs5,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (2266).jpg,0.0-22.0-1.0-0.1,1,True,,0,False,,False,False,,False,False,,0,0,7,1,,,1,,,,0,,,,,images/1 (2266).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,302,23949,0.41,1067,image-keyboard-response,,,,final Foil,,,,885
tttttt,g63l31oVQ2WQ7xqawe3B,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (1242).jpg,0.0-21.0-1.0-0.5,1,True,,0,False,,False,False,,False,False,,0,0,6,0,,,1,,,,0,,,,,images/1 (1242).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,258,23402,0.40,1023,image-keyboard-response,,,,final Foil,,,,885
tttttt,g74qth38KnfywM7tcyk1,,,,True,,,2,r,,,,,,T_nontarget,3,,1306,tttttt,1 (777).jpg,0.0-14.0-2.0-0.29,1,False,True,0,,True,True,False,False,False,False,10,10,0,,0,,,1,,,,,,,,,images/1 (777).jpg,Cn+1,Cn,,30,30,0,,tttttt,,,initial_study,0,0,0,0,19448,0.33,720,image-keyboard-response,1,0,1,"studied only, in next trial",,,,885
tttttt,g7D4ARAgAvqhgnXqXgJs,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1306,tttttt,1 (311).jpg,0.0-14.0-10.0-0.26,1,True,False,0,False,False,False,False,True,False,False,10,9,0,,0,,,2,,,,0,,,,,images/1 (311).jpg,Fnn,Fnn,,0,0,0,,tttttt,,,initialTest_response,27,0,0,369,20222,0.35,761,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,885
tttttt,g8tG6G5eNCkrEX0CcDDj,,0,,,,,2,r,False,,,,j,T_target,3,,1306,tttttt,1 (925).jpg,0.0-24.0-1.0-0.25,1,True,,0,True,,True,False,,True,False,,6,0,9,0,,,,,,,0,,,,,images/1 (925).jpg,,B,,,24,0,,tttttt,,,finalTest,,11,0,422,25394,0.43,1187,image-keyboard-response,,,,"current target, not in next trial",,,,885
tttttt,g94DPU6tnVoclykvgYPd,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (1153).jpg,0.0-18.0-1.0-0.32,1,True,,0,False,,False,False,,False,False,,0,0,3,3,,,1,,,,0,,,,,images/1 (1153).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,141,21993,0.38,906,image-keyboard-response,,,,final Foil,,,,885
tttttt,gDCuz7UB1s7B27OmtMYd,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (143).jpg,0.0-25.0-1.0-0.46,1,True,,0,False,,False,False,,False,False,,0,0,10,8,,,1,,,,0,,,,,images/1 (143).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,491,26222,0.45,1256,image-keyboard-response,,,,final Foil,,,,885
tttttt,gEzyI6tgrE7h32b4XShY,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (2324).jpg,0.0-16.0-1.0-0.16,1,True,,0,False,,False,False,,False,False,,0,0,1,8,,,1,,,,0,,,,,images/1 (2324).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,17,20516,0.35,782,image-keyboard-response,,,,final Foil,,,,885
tttttt,gFue1kOcTZV3TXHEyDuj,,,,False,,,2,r,,,,,,T_target,3,,1306,tttttt,1 (2321).jpg,0.0-8.0-2.0-0.16,1,True,True,0,,True,True,False,True,True,False,4,4,0,9,0,,,1,,,,,,,,,images/1 (2321).jpg,B,B,,17,17,0,,tttttt,,,initial_study,26,26,0,440,11974,0.21,251,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
tttttt,gGcFaTLvlWqFIWCszN6x,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,tttttt,1 (1924).jpg,0.0-14.0-10.0-0.24,1,False,True,0,False,True,True,False,True,True,False,10,10,0,,0,,,1,,,,0,,,,,images/1 (1924).jpg,B,B,,23,23,0,,tttttt,,,initialTest_response,25,25,0,0,20178,0.35,759,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
tttttt,gN0yoqjyCUuWTqiXOKoQ,,,,False,,,2,r,,,,,,T_target,3,,1306,tttttt,1 (1145).jpg,0.0-10.0-2.0-0.11,1,False,True,0,,True,True,False,True,True,False,6,6,0,,0,,,1,,,,,,,,,images/1 (1145).jpg,B,B,,12,12,0,,tttttt,,,initial_study,24,24,0,0,14368,0.25,398,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
tttttt,gOr3nnbbAwwmFOK4L7x5,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (562).jpg,0.0-21.0-1.0-0.30,1,True,,0,False,,False,False,,False,False,,0,0,6,4,,,1,,,,0,,,,,images/1 (562).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,283,23717,0.41,1048,image-keyboard-response,,,,final Foil,,,,885
tttttt,gQRCJGu5BDdfAUZ4BtNZ,,0,,,,,2,r,False,False,False,,j,T_target,3,,1306,tttttt,1 (2094).JPG,0.0-24.0-1.0-0.45,1,True,,0,True,,True,False,,True,True,,2,3,9,0,,,,,,,0,,,,,images/1 (2094).JPG,,Dn,,,23,0,,tttttt,,,finalTest,,4,29,442,25633,0.44,1207,image-keyboard-response,,,,"current target, in next trial",,,,885
tttttt,gRCOChhWMAUt33TNCJQE,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,tttttt,1 (1819).jpg,0.0-13.0-2.0-0.18,1,False,True,0,,True,True,False,False,False,False,9,9,0,,0,,,1,,,,,,,,,images/1 (1819).jpg,A,A,,19,19,0,,tttttt,,,initial_study,0,0,0,0,18079,0.31,633,image-keyboard-response,1,0,0,"studied only, not in trial",,,,885
tttttt,gVIvkdVGFD3zjkEcd2g3,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,tttttt,1 (999).jpg,0.0-5.0-10.0-0.26,1,False,True,0,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (999).jpg,B,B,,24,24,0,,tttttt,,,initialTest_response,27,27,0,0,9250,0.16,77,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1395
tttttt,gaZkDm6gTD5orBwJV9P3,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1306,tttttt,1 (418).jpg,0.0-24.0-1.0-0.5,1,True,,0,True,,True,False,,False,False,,6,0,9,0,,,,,,,0,,,,,images/1 (418).jpg,,A,,,9,0,,tttttt,,,finalTest,,0,0,402,25163,0.43,1167,image-keyboard-response,,,,"studied only, not in trial",,,,885
tttttt,gdN2muLkWlnaSBdRBTcW,,0,,True,,,2,r,False,False,,,j,T_target,3,,1306,tttttt,1 (99).jpg,0.0-9.0-10.0-0.8,1,True,True,0,False,True,True,False,True,True,True,5,5,6,,0,,,1,,,,0,,,,,images/1 (99).jpg,Dn+1,Dn,,29,29,0,,tttttt,,,initialTest_response,9,9,5,230,13723,0.24,363,image-keyboard-response,1,1,1,"current target, in next trial",,,,885
tttttt,gdru2ddWNXmVBpg8uMjb,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,tttttt,1 (267).jpg,0.0-7.0-10.0-0.0,1,False,True,0,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (267).jpg,B,B,,17,17,0,,tttttt,,,initialTest_response,1,1,0,0,11081,0.19,203,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
tttttt,gjj5cphZuyM5vMSrYIJE,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,tttttt,1 (692).jpg,0.0-9.0-2.0-0.17,1,True,True,0,,True,True,False,False,False,False,5,5,0,4,0,,,1,,,,,,,,,images/1 (692).jpg,A,A,,18,18,0,,tttttt,,,initial_study,0,0,0,160,13223,0.23,328,image-keyboard-response,1,0,0,"studied only, not in trial",,,,885
tttttt,gkMB77RQ9tyi3AcZBFBB,,,,False,,,2,r,,,,,,T_target,3,,1306,tttttt,1 (2069).jpg,0.0-9.0-2.0-0.6,1,True,True,0,,True,True,False,True,True,False,5,5,0,8,0,,,1,,,,,,,,,images/1 (2069).jpg,B,B,,7,7,0,,tttttt,,,initial_study,21,21,0,384,13090,0.23,317,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
tttttt,gktq5hh2mY9slcw3tvS8,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1306,tttttt,1 (560).jpg,0.0-23.0-1.0-0.28,1,True,,0,True,,True,False,,False,False,,8,0,8,0,,,,,,,0,,,,,images/1 (560).jpg,,A,,,23,0,,tttttt,,,finalTest,,0,0,377,24862,0.42,1142,image-keyboard-response,,,,"studied only, not in trial",,,,885
tttttt,gkyUVyc4zvl1nRUfkQrv,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1306,tttttt,1 (2252).jpg,0.0-7.0-10.0-0.10,1,False,False,0,False,False,False,False,True,False,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (2252).jpg,Fnn,Fnn,,0,0,0,,tttttt,,,initialTest_response,11,0,11,0,11300,0.20,213,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,885
tttttt,glPPaO48LbYfL1YrXI1P,,0,,False,,,2,r,False,False,,,f,T_foil,3,,1306,tttttt,1 (2341).jpg,0.0-14.0-10.0-0.23,1,True,True,0,False,False,False,False,True,True,False,10,10,0,1,0,,,1,,,,0,,,,,images/1 (2341).jpg,Fn+1,Fn,,0,0,0,,tttttt,,,initialTest_response,24,24,0,45,20150,0.35,758,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,885
tttttt,gnaxdv0FNlWvw2h1gK0O,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,tttttt,1 (2260).jpg,0.0-14.0-10.0-0.0,1,True,True,0,False,True,True,False,True,True,False,10,10,0,,0,,,1,,,,0,,,,,images/1 (2260).jpg,B,B,,2,2,0,,tttttt,,,initialTest_response,1,1,0,206,19612,0.34,735,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
tttttt,gqxKruyUQVF626Epc65w,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (2169).jpg,0.0-21.0-1.0-0.18,1,True,,0,False,,False,False,,False,False,,0,0,6,0,,,1,,,,0,,,,,images/1 (2169).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,271,23570,0.40,1036,image-keyboard-response,,,,final Foil,,,,885
tttttt,grDz2217i8OW8ZjA2Kwq,,,,,,,2,r,,,,,,,3,,1728,tttttt,,0.0-5.0-8.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,Now judge if you have seen this pictures from the list you JUST studied before the digits,,,,,,,,tttttt,,,prompt,,,,,7952,0.14,49,html-keyboard-response,,,,,,,,2562
tttttt,h1MlVghJEYq53G94gO5v,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (1317).jpg,0.0-19.0-1.0-0.11,1,True,,0,False,,False,False,,False,False,,0,0,4,10,,,1,,,,0,,,,,images/1 (1317).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,168,22316,0.38,933,image-keyboard-response,,,,final Foil,,,,885
tttttt,h52AaxbqkHc5y8eyUlGZ,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,tttttt,1 (55).jpg,0.0-5.0-10.0-0.21,1,True,True,0,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (55).jpg,B,B,,2,2,0,,tttttt,,,initialTest_response,22,22,0,12,9125,0.16,72,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1395
tttttt,h7C4ebNGi4YNZmYWVYYC,,0,,True,,,2,r,False,False,,,f,T_foil,3,,1306,tttttt,1 (1366).jpg,0.0-13.0-10.0-0.24,1,True,True,0,False,False,False,False,True,True,True,9,9,10,9,0,,,1,,,,0,,,,,images/1 (1366).jpg,Fnn+1,Fnn,,0,0,0,,tttttt,,,initialTest_response,25,25,6,411,18939,0.33,683,image-keyboard-response,0,1,1,"tested only, in next trial",,,,885
tttttt,h9B6HLybkt0pVv2WVk4m,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,tttttt,1 (199).jpg,0.0-12.0-2.0-0.28,1,True,True,0,,True,True,False,False,False,False,8,8,0,2,0,,,1,,,,,,,,,images/1 (199).jpg,A,A,,29,29,0,,tttttt,,,initial_study,0,0,0,96,16994,0.29,567,image-keyboard-response,1,0,0,"studied only, not in trial",,,,885
tttttt,hEqZVThJpaoaGu5gyVrv,,,,,,,2,r,,,,,,,3,,1306,tttttt,,0.0-9.0-5.0-0.5,1,,,0,,,,,,,,5,,,,,,,,,6,,,,,,,4,,,4,,,,,tttttt,,53,digitPresentation,,,,,13452,0.23,348,html-keyboard-response,,,,,,,,885
tttttt,hISVZQODMQNLnuGYGH0y,,,,True,,,2,r,,,,,,T_nontarget,3,,1306,tttttt,1 (1571).jpg,0.0-12.0-2.0-0.29,1,True,True,0,,True,True,False,False,False,True,8,8,9,3,0,,,1,,,,,,,,,images/1 (1571).jpg,Cn+1,Cn,,30,30,0,,tttttt,,,initial_study,0,0,18,120,17005,0.29,568,image-keyboard-response,1,0,1,"studied only, in next trial",,,,885
tttttt,hJ0Q8lcI4GG8RXNpdohV,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1306,tttttt,1 (171).jpg,0.0-9.0-10.0-0.4,1,True,False,0,False,False,True,False,True,True,True,5,4,5,,0,,,2,,,,0,,,,,images/1 (171).jpg,Dn,Dn,,0,3,0,,tttttt,,,initialTest_response,5,3,5,115,13628,0.24,359,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,885
tttttt,hKNvwcJfsaMjTXmhvxIz,,,,False,,,2,r,,,,,,T_target,3,,1306,tttttt,1 (333).jpg,0.0-11.0-2.0-0.28,1,False,True,0,,True,True,False,True,True,False,7,7,0,,0,,,1,,,,,,,,,images/1 (333).jpg,B,B,,29,29,0,,tttttt,,,initial_study,28,28,0,0,15808,0.27,491,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
tttttt,hNfcvUHVHX5RsjsROJsn,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (1710).jpg,0.0-23.0-1.0-0.46,1,True,,0,False,,False,False,,False,False,,0,0,8,7,,,1,,,,0,,,,,images/1 (1710).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,395,25082,0.43,1160,image-keyboard-response,,,,final Foil,,,,885
tttttt,hOHyKz8gn9zfG8sZ6mRb,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,tttttt,1 (2034).jpg,0.0-8.0-2.0-0.13,1,True,True,0,,True,True,False,False,False,False,4,4,0,6,0,,,1,,,,,,,,,images/1 (2034).jpg,A,A,,14,14,0,,tttttt,,,initial_study,0,0,0,281,11940,0.21,248,image-keyboard-response,1,0,0,"studied only, not in trial",,,,885
tttttt,hQgTqpEN9Hi9x1ythKRj,,,,False,,,2,r,,,,,,T_nontarget,3,,1306,tttttt,1 (298).jpg,0.0-11.0-2.0-0.11,1,True,True,0,,True,True,False,False,False,False,7,7,0,8,0,,,1,,,,,,,,,images/1 (298).jpg,A,A,,12,12,0,,tttttt,,,initial_study,0,0,0,396,15601,0.27,474,image-keyboard-response,1,0,0,"studied only, not in trial",,,,885
tttttt,hTvo6wuOSgaaDYj2Uy9v,,0,,False,,,2,r,False,False,,,j,T_target,3,,1306,tttttt,1 (1314).jpg,0.0-10.0-10.0-0.27,1,True,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,,,,,images/1 (1314).jpg,B,B,,3,3,0,,tttttt,,,initialTest_response,28,28,0,210,15383,0.27,458,image-keyboard-response,1,1,0,"current target, not in next trial",,,,885
tttttt,hiosGWNcBOGXUfYp1DD9,,0,,True,,,2,r,False,False,,,f,T_foil,3,,1306,tttttt,1 (1984).jpg,0.0-9.0-10.0-0.0,1,True,True,0,False,False,False,False,True,True,True,5,5,6,1,0,,,1,,,,0,,,,,images/1 (1984).jpg,Fnn+1,Fnn,,0,0,0,,tttttt,,,initialTest_response,1,1,14,25,13541,0.24,355,image-keyboard-response,0,1,1,"tested only, in next trial",,,,885
tttttt,hj1H9rivZXgSNg2ZBnBR,,0,,,,,2,r,False,,,,f,F,3,,1306,tttttt,1 (1147).jpg,0.0-23.0-1.0-0.10,1,True,,0,False,,False,False,,False,False,,0,0,8,0,,,1,,,,0,,,,,images/1 (1147).jpg,,FF,,,0,0,,tttttt,,,finalTest,,0,0,359,24643,0.42,1124,image-keyboard-response,,,,final Foil,,,,885
tttttt,hkmFneklXYTujhrSmLop,,,,,,,2,r,,,,,,,3,,1306,tttttt,,0.0-7.0-5.0-0.2,1,,,0,,,,,,,,3,,,,,,,,,3,,,,,,,4,,,4,,,,,tttttt,,53,digitPresentation,,,,,10963,0.19,193,html-keyboard-response,,,,,,,,885
