HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,failed_audio,failed_images,failed_video,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timeout,timepassed_mins,trial_document_id,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
,0.9,,True,,,2,r,True,True,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (357).jpg,0.0-13.0-10.0-0.9,0,False,True,0,False,True,True,False,True,True,True,9,9,10,,0,,,1,,,,1,j,,627,6814b07fa9fcffe154205df7,images/1 (357).jpg,Dn+1,Dn,,20,20,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,10,10,28,0,1515679,,25.30,n7Es9f8hHzO6hGhAxWjC,668,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
,,,,,,2,r,,,,,,,3,,,,,768,67ed4e79983b8a8ba5517548,,0.0-9.0-5.0-0.4,0,,,0,,,,,,,,5,,,,,,,,,5,,,,,,6814b07fa9fcffe154205df7,6,,,6,,,,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,54,digitPresentation,,,,,957193,,15.99,n7GWRQfI2LOjKX3UO5wz,347,html-keyboard-response,,,,,,,,1366
,0.85,,,,,2,r,True,,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1302).jpg,0.0-21.0-1.0-0.27,0,True,,0,True,,True,False,,True,False,,7,0,6,0,,,,,,,1,j,,674,6814b07fa9fcffe154205df7,images/1 (1302).jpg,,B,,,15,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,2,0,280,2019186,,33.69,nD8tx5ZnACaW7pCBi01A,1045,image-keyboard-response,,,,"current target, not in next trial",,,,1366
,1,,True,,,2,r,True,,True,,f,T_foil,3,,,,,768,67ed4e79983b8a8ba5517548,1 (339).jpg,0.0-9.0-10.0-0.0,0,True,False,0,False,False,True,False,True,False,True,5,4,5,,0,,,2,,,,1,f,,1574,6814b07fa9fcffe154205df7,images/1 (339).jpg,Cn,Cn,,0,2,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,1,0,1,31,977809,,16.34,nDwgoIZ274iDAhlYiYWA,355,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,1366
,0.8505747126436781,,,,,2,r,False,,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (887).jpg,0.0-21.0-1.0-0.8,0,True,,0,True,,True,False,,True,False,,3,0,6,0,,,,,,,0,f,,1445,6814b07fa9fcffe154205df7,images/1 (887).jpg,,B,,,28,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,3,0,261,2000918,,33.39,nHT2Najr5cyeSH0wggR5,1026,image-keyboard-response,,,,"current target, not in next trial",,,,1366
,0.9583333333333334,,False,,,2,r,True,True,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1425).jpg,0.0-8.0-10.0-0.23,0,False,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,1,j,,763,6814b07fa9fcffe154205df7,images/1 (1425).jpg,B,B,,10,10,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,24,24,0,0,868160,,14.51,nHpNKZBucyQIZ3h850lw,302,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,0.8447837150127223,,,,,2,r,True,,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1569).jpg,0.0-23.0-1.0-0.44,0,True,,0,True,,True,False,,True,False,,1,0,8,0,,,,,,,1,j,,764,6814b07fa9fcffe154205df7,images/1 (1569).jpg,,B,,,13,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,18,0,393,2123609,,35.43,nINwhdLeNYikxPC52pTe,1158,image-keyboard-response,,,,"current target, not in next trial",,,,1366
,0.9090909090909091,,False,,,2,r,True,True,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (501).jpg,0.0-9.0-10.0-0.10,0,False,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,1,j,,658,6814b07fa9fcffe154205df7,images/1 (501).jpg,B,B,,28,28,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,11,11,0,0,985802,,16.47,nLTlfEJnF6yXGxUocn8w,365,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,,,,,,2,r,,,,,,,3,,,,,768,67ed4e79983b8a8ba5517548,,0.0-13.0-5.0-0.4,0,,,0,,,,,,,,9,,,,,,,,,5,,,,,,6814b07fa9fcffe154205df7,8,,,8,,,,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,51,digitPresentation,,,,,1484725,,24.78,nNrbHI4XRSJfpS0zz87H,651,html-keyboard-response,,,,,,,,1366
,0.852,,,,,2,r,True,,,,f,F,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1548).jpg,0.0-20.0-1.0-0.45,0,True,,0,False,,False,False,,False,False,,0,0,5,2,,,1,,,,1,f,,759,6814b07fa9fcffe154205df7,images/1 (1548).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,0,0,250,1989942,,33.20,nbOqnW1gewVCT2DpEmdR,1015,image-keyboard-response,,,,final Foil,,,,1366
,1,,False,,,2,r,True,True,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (2332).jpg,0.0-12.0-10.0-0.4,0,True,True,0,False,True,True,False,True,True,False,8,8,False,,0,,,1,,,,1,j,,611,6814b07fa9fcffe154205df7,images/1 (2332).jpg,B,B,,8,8,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,5,5,0,369,1376863,,22.99,ndXH3LXhXGvEc0pY40XX,587,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,0.8463414634146339,,,,,2,r,True,,True,,j,T_nontarget,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1).jpg,0.0-24.0-1.0-0.13,0,True,,0,True,,True,False,,False,True,,1,2,9,0,,,,,,,1,j,,1015,6814b07fa9fcffe154205df7,images/1 (1).jpg,,Cn,,,12,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,0,20,410,2140753,,35.72,neR455XLSHEAr9zJ4oQD,1175,image-keyboard-response,,,,"studied only, in next trial",,,,1366
,0.8457831325301202,,,,,2,r,False,,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (268).jpg,0.0-24.0-1.0-0.18,0,True,,0,True,,True,False,,True,False,,4,0,9,0,,,,,,,0,f,,1312,6814b07fa9fcffe154205df7,images/1 (268).jpg,,B,,,4,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,27,0,415,2146122,,35.81,neSP0q82wnrsGNFjLn6n,1180,image-keyboard-response,,,,"current target, not in next trial",,,,1366
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,768,67ed4e79983b8a8ba5517548,1 (578).jpg,0.0-5.0-2.0-0.18,0,False,True,0,,True,True,False,False,False,False,1,1,0,,0,,,1,,,,,,,,6814b07fa9fcffe154205df7,images/1 (578).jpg,A,A,,19,19,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initial_study,0,0,0,0,305632,,5.13,neeIE1jY6PytVAvJ16sx,25,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
,0.8472505091649692,,,,,2,r,True,,,,f,F,3,,,,,768,67ed4e79983b8a8ba5517548,1 (2105).jpg,0.0-25.0-1.0-0.46,0,True,,0,False,,False,False,,False,False,,0,0,10,2,,,1,,,,1,f,,840,6814b07fa9fcffe154205df7,images/1 (2105).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,0,0,491,2223472,,37.10,ngjdPxzsWrsasjLGzXgK,1256,image-keyboard-response,,,,final Foil,,,,1366
,,,,,,2,r,,,,,,,3,,,,,768,67ed4e79983b8a8ba5517548,,0.0-13.0-1.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,6814b07fa9fcffe154205df7,"<div style=""font-size:60px;"">+</div>",,,,,,,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,fixation,,,,,1403940,,23.44,ninjUESRnJYLXP4Ucp6z,614,html-keyboard-response,,,,,,,,1366
,,,False,,,2,r,,,,,,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1338).jpg,0.0-5.0-2.0-0.24,0,False,True,0,,True,True,False,True,True,False,1,1,0,,0,,,1,,,,,,,,6814b07fa9fcffe154205df7,images/1 (1338).jpg,B,B,,25,25,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initial_study,19,19,0,0,318369,,5.35,nlYq0hEng7lCq8Xfr8Bc,31,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,0.8540145985401459,,,,,2,r,False,,,,j,T_foil,3,,,,,768,67ed4e79983b8a8ba5517548,1 (65).jpg,0.0-21.0-1.0-0.21,0,True,,0,True,,False,False,,True,False,,4,False,6,4,,,,,,,0,f,,729,6814b07fa9fcffe154205df7,images/1 (65).jpg,,Fn,,,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,7,0,274,2013401,,33.60,nokP2NTK5JBnplSeIm7t,1039,image-keyboard-response,,,,"tested only, not in next trial",,,,1366
,,,,,,2,r,,,,,,,3,,,,,768,67ed4e79983b8a8ba5517548,,0.0-10.0-5.0-0.0,0,,,0,,,,,,,,6,,,,,,,,,1,,,,,,6814b07fa9fcffe154205df7,4,,,4,,,,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,51,digitPresentation,,,,,1074607,,17.95,o0Y7Lo9rq6xwkjZ9hGcb,419,html-keyboard-response,,,,,,,,1366
,1,,False,,,2,r,True,True,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1155).jpg,0.0-6.0-10.0-0.11,0,True,True,0,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,1,j,,536,6814b07fa9fcffe154205df7,images/1 (1155).jpg,B,B,,3,3,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,12,12,0,92,583027,,9.76,o8QJcGYzdGzy97tSbnC4,138,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,0.8928571428571429,,False,,,2,r,False,False,,,f,T_foil,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1566).jpg,0.0-5.0-10.0-0.27,0,True,True,0,False,False,False,False,True,True,False,1,1,False,8,0,,,1,,,,0,j,,1151,6814b07fa9fcffe154205df7,images/1 (1566).jpg,Fn+1,Fn,,0,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,28,28,0,374,412564,,6.92,oC7bPpSfiznqAKl1M7xf,78,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1366
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,768,67ed4e79983b8a8ba5517548,1 (497).jpg,0.0-8.0-2.0-0.0,0,True,True,0,,True,True,False,False,False,False,4,4,0,5,0,,,1,,,,,,,,6814b07fa9fcffe154205df7,images/1 (497).jpg,A,A,,1,1,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initial_study,0,0,0,241,747523,,12.50,oCxtwnHfygD7jX7VeVrW,235,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
,0.875,,,,,2,r,True,,,,f,F,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1350).jpg,0.0-16.0-1.0-0.23,0,True,,0,False,,False,False,,False,False,,0,0,1,7,,,1,,,,1,f,,693,6814b07fa9fcffe154205df7,images/1 (1350).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,0,0,24,1750248,,29.21,oH9mSu0WcG6V9Ufi215y,789,image-keyboard-response,,,,final Foil,,,,1366
,1,,False,,,2,r,True,True,,,f,T_foil,3,,,,,768,67ed4e79983b8a8ba5517548,1 (423).jpg,0.0-6.0-10.0-0.3,0,False,True,0,False,False,False,False,True,True,False,2,2,False,,0,,,1,,,,1,f,,1558,6814b07fa9fcffe154205df7,images/1 (423).jpg,Fn+1,Fn,,0,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,4,4,0,0,576364,,9.65,oMge3fwfszSMK84vNdTp,130,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1366
,0.8475609756097559,,,,,2,r,True,,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (893).jpg,0.0-25.0-1.0-0.47,0,True,,1,True,,True,False,,True,False,,4,0,10,0,,,,,,,1,j,,663,6814b07fa9fcffe154205df7,images/1 (893).jpg,,B,,,15,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,25,0,492,2224251,,37.11,oN3XJaeF3HbEm5kUpNTF,1257,image-keyboard-response,,,,"current target, not in next trial",,,,1366
,0.9259259259259259,,,,,2,r,True,,,,j,T_nontarget,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1140).jpg,0.0-16.0-1.0-0.53,0,True,,0,True,,True,False,,False,False,,9,0,1,0,,,,,,,1,j,,804,6814b07fa9fcffe154205df7,images/1 (1140).jpg,,A,,,2,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,0,0,54,1777867,,29.67,oRJeEEyFoBBVbwJO226Y,819,image-keyboard-response,,,,"studied only, not in trial",,,,1366
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,768,67ed4e79983b8a8ba5517548,1 (76).jpg,0.0-9.0-2.0-0.0,0,False,True,0,,True,True,False,False,False,False,5,5,0,,0,,,1,,,,,,,,6814b07fa9fcffe154205df7,images/1 (76).jpg,A,A,,1,1,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initial_study,0,0,0,0,878410,,14.68,oTxeoQwl06DzqO3NEmYS,311,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
,,,False,,,2,r,,,,,,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (583).jpg,0.0-11.0-2.0-0.2,0,False,True,0,,True,True,False,True,True,False,7,7,0,,0,,,1,,,,,,,,6814b07fa9fcffe154205df7,images/1 (583).jpg,B,B,,3,3,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initial_study,7,7,0,0,1145360,,19.13,oXALm76VkDHCxtREnRiO,465,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,,,True,,,2,r,,,,,,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1989).jpg,0.0-14.0-2.0-0.3,0,False,True,0,,True,True,False,True,True,False,10,10,0,,0,,,1,,,,,,,,6814b07fa9fcffe154205df7,images/1 (1989).jpg,Dn+1,Dn,,4,4,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initial_study,21,21,0,0,1547730,,25.83,oYDEt7Y9HsSSyIza8o4M,694,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
,0.8509174311926603,,,,,2,r,True,True,True,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (2210).jpg,0.0-24.0-1.0-0.39,0,True,,0,True,,True,False,,True,False,,9,0,9,0,,,,,,,1,j,,541,6814b07fa9fcffe154205df7,images/1 (2210).jpg,,Dn,,,6,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,23,0,436,2167417,,36.16,oZ84MO6QGu0ow2IcKCBa,1201,image-keyboard-response,,,,"current target, in next trial",,,,1366
,0.7777777777777778,,True,,,2,r,True,True,,,f,T_foil,3,,,,,768,67ed4e79983b8a8ba5517548,1 (697).jpg,0.0-5.0-10.0-0.8,0,True,True,0,False,False,False,False,True,True,True,1,1,2,8,0,,,1,,,,1,f,,1429,6814b07fa9fcffe154205df7,images/1 (697).jpg,Fnn+1,Fnn,,0,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,9,9,19,387,396199,,6.64,ocyLQGc2hCAwKfyTRtXp,59,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1366
,0.8902439024390244,,,,,2,r,True,,,,j,T_nontarget,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1938).jpg,0.0-19.0-1.0-0.7,0,True,,0,True,,True,False,,False,False,,6,0,4,0,,,,,,,1,j,,658,6814b07fa9fcffe154205df7,images/1 (1938).jpg,,A,,,17,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,0,0,164,1892312,,31.58,odsvQyr5dX2LT7sJtwKZ,929,image-keyboard-response,,,,"studied only, not in trial",,,,1366
,,,False,,,2,r,,,,,,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1368).jpg,0.0-11.0-2.0-0.13,0,True,True,0,,True,True,False,True,True,False,7,7,0,6,0,,,1,,,,,,,,6814b07fa9fcffe154205df7,images/1 (1368).jpg,B,B,,14,14,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initial_study,16,16,0,277,1168688,,19.52,ofEO97qBmDnL9ak4Ktym,476,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,,,False,,,2,r,,,,,,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (706).jpg,0.0-11.0-2.0-0.3,0,True,True,0,,True,True,False,True,True,False,7,7,0,1,0,,,1,,,,,,,,6814b07fa9fcffe154205df7,images/1 (706).jpg,B,B,,4,4,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initial_study,4,4,0,25,1147490,,19.16,ogXWrSkUJ02uwsvaehsC,466,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1161).jpg,0.0-7.0-2.0-0.20,0,True,True,0,,True,True,False,False,False,False,3,3,0,5,0,,,1,,,,,,,,6814b07fa9fcffe154205df7,images/1 (1161).jpg,A,A,,21,21,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initial_study,0,0,0,215,648855,,10.85,ohUAcw4WjNNCViNjSrkI,179,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
,,,,,,2,r,True,,,46,,,3,,,,,768,67ed4e79983b8a8ba5517548,,0.0-7.0-6.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,{'Q0': '46'},46,4372,6814b07fa9fcffe154205df7,,,,,,,,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,answer_counting,,,,,699747,,11.70,ojDaCFtqoiE1gOdCwv0S,199,survey-text,,,,,,,,1366
,0.8474576271186438,,,,,2,r,True,,,,j,T_nontarget,3,,,,,768,67ed4e79983b8a8ba5517548,1 (180).jpg,0.0-25.0-1.0-0.27,0,True,,0,True,,True,False,,False,False,,9,0,10,0,,,,,,,1,j,,709,6814b07fa9fcffe154205df7,images/1 (180).jpg,,A,,,25,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,0,0,472,2203423,,36.76,otsyhznGDDshyG3i0RYN,1237,image-keyboard-response,,,,"studied only, not in trial",,,,1366
,0.8522727272727273,,,,,2,r,True,,,,f,F,3,,,,,768,67ed4e79983b8a8ba5517548,1 (2044).jpg,0.0-21.0-1.0-0.11,0,True,,0,False,,False,False,,False,False,,0,0,6,0,,,1,,,,1,f,,1267,6814b07fa9fcffe154205df7,images/1 (2044).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,0,0,264,2004884,,33.45,ouctHfVVEMaHCdIO2i5e,1029,image-keyboard-response,,,,final Foil,,,,1366
,,,,,,2,r,,,,,,,3,,,,,768,67ed4e79983b8a8ba5517548,,0.0-10.0-5.0-0.5,0,,,0,,,,,,,,6,,,,,,,,,6,,,,,,6814b07fa9fcffe154205df7,6,,,6,,,,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,51,digitPresentation,,,,,1089690,,18.20,ox6dW3m7WP6vMnXXiP3R,424,html-keyboard-response,,,,,,,,1366
,0.852017937219731,,,,,2,r,True,,,,f,F,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1127).jpg,0.0-20.0-1.0-0.18,0,True,,0,False,,False,False,,False,False,,0,0,5,3,,,1,,,,1,f,,1726,6814b07fa9fcffe154205df7,images/1 (1127).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,0,0,223,1961126,,32.72,p1FQDMZecjNWPynOwi8w,988,image-keyboard-response,,,,final Foil,,,,1366
,,,,,,2,r,,,,,,,3,,,,,768,67ed4e79983b8a8ba5517548,,0.0-9.0-5.0-0.2,0,,,0,,,,,,,,5,,,,,,,,,3,,,,,,6814b07fa9fcffe154205df7,6,,,6,,,,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,54,digitPresentation,,,,,951150,,15.89,p1Id6fclGgNdWwB506Qd,345,html-keyboard-response,,,,,,,,1366
,0.9038461538461539,,,,,2,r,True,,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (679).jpg,0.0-17.0-1.0-0.43,0,True,,0,True,,True,False,,True,False,,3,0,2,0,,,,,,,1,j,,712,6814b07fa9fcffe154205df7,images/1 (679).jpg,,B,,,11,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,1,0,104,1827351,,30.49,p7v4ngazYtKFX4HVbYsH,869,image-keyboard-response,,,,"current target, not in next trial",,,,1366
,0.8490566037735849,,,,,2,r,True,,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (2076).jpg,0.0-20.0-1.0-0.7,0,True,,0,True,,True,False,,True,False,,1,0,5,0,,,,,,,1,j,,787,6814b07fa9fcffe154205df7,images/1 (2076).jpg,,B,,,4,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,11,0,212,1949060,,32.52,p8Dm5jyoo1FnEPukLnXF,977,image-keyboard-response,,,,"current target, not in next trial",,,,1366
,0.9285714285714286,,True,,,2,r,True,True,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (2033).jpg,0.0-11.0-10.0-0.27,0,True,True,0,False,True,True,False,True,True,True,7,7,8,,0,,,1,,,,1,j,,725,6814b07fa9fcffe154205df7,images/1 (2033).jpg,Dn+1,Dn,,5,5,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,28,28,28,93,1265808,,21.14,pB1Tn69FnBKWwuUEKGGy,534,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
,0.7777777777777778,,,,,2,r,True,,,,j,T_nontarget,3,,,,,768,67ed4e79983b8a8ba5517548,1 (381).jpg,0.0-16.0-1.0-0.8,0,True,,0,True,,True,False,,False,False,,8,0,1,0,,,,,,,1,j,,751,6814b07fa9fcffe154205df7,images/1 (381).jpg,,A,,,11,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,0,0,9,1734202,,28.94,pCvF5Lh7awaHnYAWGmK3,774,image-keyboard-response,,,,"studied only, not in trial",,,,1366
,0.8571428571428571,,True,,,2,r,True,True,,,f,T_foil,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1640).jpg,0.0-13.0-10.0-0.6,0,True,True,0,False,False,False,False,True,True,True,9,9,10,2,0,,,1,,,,1,f,,983,6814b07fa9fcffe154205df7,images/1 (1640).jpg,Fnn+1,Fnn,,0,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,7,7,30,90,1512903,,25.25,pFHY2P04HfAamzYrLaG8,665,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1366
,0.9027777777777778,,,,,2,r,True,,,,f,F,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1227).jpg,0.0-17.0-1.0-0.11,0,True,,0,False,,False,False,,False,False,,0,0,2,9,,,1,,,,1,f,,747,6814b07fa9fcffe154205df7,images/1 (1227).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,finalTest,,0,0,72,1796952,,29.99,pGikIxspcadkejfoH3sx,837,image-keyboard-response,,,,final Foil,,,,1366
,,,True,,,2,r,,,,,,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1267).jpg,0.0-7.0-2.0-0.22,0,True,True,0,,True,True,False,True,True,True,3,3,4,6,0,,,1,,,,,,,,6814b07fa9fcffe154205df7,images/1 (1267).jpg,Dn+1,Dn,,23,23,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initial_study,27,27,2,266,653089,,10.92,pGu5XaoXzyRLzw82oamR,181,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
,,,,,,2,r,,,,,,,3,,,,,768,67ed4e79983b8a8ba5517548,,0.0-11.0-5.0-0.4,0,,,0,,,,,,,,7,,,,,,,,,5,,,,,,6814b07fa9fcffe154205df7,7,,,7,,,,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,47,digitPresentation,,,,,1219989,,20.37,pHjH27dziyD4I01Kcz2v,499,html-keyboard-response,,,,,,,,1366
,1,,True,,,2,r,True,True,,,j,T_target,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1106).jpg,0.0-6.0-10.0-0.7,0,False,True,0,False,True,True,False,True,True,True,2,2,3,,0,,,1,,,,1,j,,668,6814b07fa9fcffe154205df7,images/1 (1106).jpg,Dn+1,Dn,,1,1,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,8,8,19,0,579730,,9.70,pJA7f6bWK2v8g1y0qOtk,134,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
,0.8666666666666667,,True,,,2,r,True,True,,,f,T_foil,3,,,,,768,67ed4e79983b8a8ba5517548,1 (1326).jpg,0.0-14.0-10.0-0.14,0,False,True,0,False,False,False,False,True,True,False,10,10,0,,0,,,1,,,,1,f,,684,6814b07fa9fcffe154205df7,images/1 (1326).jpg,Fnn+1,Fnn,,0,0,0,6814acf7a2b0960317ac048d,67ed4e79983b8a8ba5517548,,,initialTest_response,15,15,0,0,1656030,,27.64,pKeIBX6GHVIUA2WhKhau,749,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1366
